app_key,app_type,app_type_label,feature,feature_label,source,routed_app_types,flag,confidence,evidence,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,uncertain,llm_uncertainty_note,core_cluster,customisation_blacklist,customisation_whitelist,customisation_other_control,llm_notes
cws:gmdaagomicigmgadngfallebccknddhd,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmdaagomicigmgadngfallebccknddhd,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmdaagomicigmgadngfallebccknddhd,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmdaagomicigmgadngfallebccknddhd,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmdaagomicigmgadngfallebccknddhd,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;planners,0,0.9,"No calendar views, scheduling, due dates, or events described",,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;planners,0,0.9,"No support for goal setting, milestones, or progress tracking mentioned",,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;planners,0,0.9,"No notes, documents, or knowledge management features mentioned",,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;planners,0,0.9,No mention of ranking or prioritising tasks,,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,project_planning,Project Planning,Project extension,dsct;planners,0,0.9,"No project boards, workflows, subtasks, or deadlines described",,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,task_management,Task Management,Project extension,dsct;planners,0,0.9,"No mention of creating, organizing, or tracking tasks or to-do lists",,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmdaagomicigmgadngfallebccknddhd,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;planners,1,0.95,"Allows breaking work into focused intervals (25 minutes) and breaks, allocating blocks of time",Pomodoro technique time intervals,,,,0,,0,0,0,,"The app is a Pomodoro timer focused on time blocking intervals to improve focus. It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes features."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct,0,0.9,"No evidence that the tool blocks or restricts access to apps, websites, or device functions; it is described as a Pomodoro timer only.",,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct,0,0.8,"No evidence of user customization of block lists, allowed apps/sites, or custom rules.",,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct,0,0.85,"No mention of emergency bypass, pause, or temporary unlock features.",,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct,0,0.8,"No explicit mention of reminders of concrete goals, task lists, goal setting, or comparison of behaviour against goals.",,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct,0,0.85,"No evidence of effortful tasks, passwords, delays, or costs to override restrictions.",,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct,0,0.9,"No mention of points, streaks, badges, penalties, or any reward/punishment mechanism.",,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct,0,0.8,No evidence of scheduling blocking or automatic focus periods; only customizable timer durations are mentioned.,,,,,0,,0,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct,1,0.85,"The app is a Pomodoro timer that shows customizable focus and break sessions, implying display of session timing and progress.",Display a timer or countdown,Conscious goals and self-monitoring,,,0,,1,0,0,,"The app is a Pomodoro timer extension that displays session timing but does not block access, provide goal reminders, rewards, or customization of blocking rules."
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,goal_planning,Goal Planning,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,prioritisation,Prioritisation,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,project_planning,Project Planning,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,task_management,Task Management,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gmmcoggmjnbbklphjcbnpfepmagelgkk,planners,Planners,time_blocking,Time Blocking,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
cws:gnjnoncblhhofbhekoogfohpppkbiclo,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,1,0.95,The app adds a 30-second mindful pause (smart delay) before loading distracting sites and has a strict mode that locks blocking with password protection.,Add a time lag before the distraction loads,Prevent non-conscious habits,Expected value of control: Delay,,0,,1,0,1,Scheduling blocking times,Block/removal is core due to blocking with delay and strict mode. Self-tracking is core due to Pomodoro timer display. Goal advancement is core due to explicit timer setting and whitelisting. Reward/punishment and emergency access are not evidenced.
cws:gnjnoncblhhofbhekoogfohpppkbiclo,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,1,0.9,"Users can whitelist essential tools and schedule blocking during specific work hours, indicating customisation of what is blocked and when.",,Expected value of control: Expectancy,,,0,,0,0,1,Scheduling blocking times,Block/removal is core due to blocking with delay and strict mode. Self-tracking is core due to Pomodoro timer display. Goal advancement is core due to explicit timer setting and whitelisting. Reward/punishment and emergency access are not evidenced.
cws:gnjnoncblhhofbhekoogfohpppkbiclo,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,0,0.9,"No evidence of emergency bypass, pause, or temporary unlock features is provided.",,,,,0,,0,0,1,Scheduling blocking times,Block/removal is core due to blocking with delay and strict mode. Self-tracking is core due to Pomodoro timer display. Goal advancement is core due to explicit timer setting and whitelisting. Reward/punishment and emergency access are not evidenced.
cws:gnjnoncblhhofbhekoogfohpppkbiclo,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,1,0.85,"Users can set productivity timers (Pomodoro) and whitelist essential tools, implying explicit goal setting for focus sessions.","Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,0,,1,0,1,Scheduling blocking times,Block/removal is core due to blocking with delay and strict mode. Self-tracking is core due to Pomodoro timer display. Goal advancement is core due to explicit timer setting and whitelisting. Reward/punishment and emergency access are not evidenced.
cws:gnjnoncblhhofbhekoogfohpppkbiclo,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,1,0.95,Strict Mode hides the unlock button and uses password protection to prevent cheating during focus sessions.,Require an effortful task or password to override,Expected value of control: Delay,Prevent non-conscious habits,,0,,0,0,1,Scheduling blocking times,Block/removal is core due to blocking with delay and strict mode. Self-tracking is core due to Pomodoro timer display. Goal advancement is core due to explicit timer setting and whitelisting. Reward/punishment and emergency access are not evidenced.
