app_key,routed_app_types,app_type,app_type_label,feature,feature_label,source,flag,confidence,core_cluster,uncertain,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,evidence,llm_uncertainty_note,llm_notes
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,0,0.8,0,0,,,,,"No explicit mention of blocking or restricting access to apps, websites, or device functions; only focus timers and planning tools are described.",,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.8,0,0,,,,,"No evidence of user customization of block lists, allowed apps, schedules, or categories.",,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.8,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.9,1,0,Remind users of a concrete time goal or task,Conscious goals and self-monitoring,,,The app provides notifications on what to focus on each day and estimation on time required to complete tasks to help plan the day.,,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.8,0,0,,,,,"No mention of effortful tasks, passwords, delays, or restrictions to override blocks or settings.",,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,0,0.9,0,0,,,,,"No mention of points, streaks, badges, penalties, or other reward/punishment mechanisms.",,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,1,0.85,0,1,Schedule blocking,Conscious goals and self-monitoring,,,"The app allows planning the day ahead and setting timers for tasks, implying scheduling of focus sessions.",Scheduling is inferred from planning and timers but no explicit mention of automatic or recurring blocking schedules.,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.95,1,0,Display a timer or countdown,Conscious goals and self-monitoring,,,"The app includes a timer on time spent on task and a count-up timer for Pomodoro technique, showing session progress.",,No clear evidence of blocking or reward/punishment features. Scheduling is somewhat uncertain due to lack of explicit description of automatic or recurring schedules.
ios:id1220720718,dsct;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id1220720718,dsct;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id1220720718,dsct;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id1220720718,dsct;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id1220720718,dsct;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id1220720718,dsct;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
ios:id1220720718,dsct;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,0.9,0,0,,,,,"No mention of calendar views, scheduling, due dates, or events",,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1220720718,dsct;planners,planners,Planners,goal_planning,Goal Planning,Project extension,0,0.9,0,0,,,,,"No mention of goal setting, milestones, or progress tracking",,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1220720718,dsct;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,0,0.9,0,0,,,,,"No mention of notes, documents, or knowledge management",,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1220720718,dsct;planners,planners,Planners,prioritisation,Prioritisation,Project extension,0,0.9,0,0,,,,,No mention of ranking or prioritising tasks,,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1220720718,dsct;planners,planners,Planners,project_planning,Project Planning,Project extension,0,0.9,0,0,,,,,"No mention of projects, boards, workflows, or subtasks",,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1220720718,dsct;planners,planners,Planners,task_management,Task Management,Project extension,1,0.9,0,0,Task list or to-do planning,,,,Users decide on the task to be done and mark task as completed when done,,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1220720718,dsct;planners,planners,Planners,time_blocking,Time Blocking,Project extension,1,0.9,0,0,Time blocking with Pomodoro technique,,,,Pomodoro timer to break down work into intervals and plan focus time blocks,,"Focus.me supports task management by allowing users to decide and complete tasks and supports time blocking via Pomodoro technique. No evidence found for calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
ios:id1224121850,dsct;habit_apps,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,0,0.95,0,0,,,,,"No evidence that the app blocks or restricts access to apps, websites, or device functions; it provides audio clips for mindfulness and focus preparation only.",,"The app provides mindfulness and focus audio content but does not implement blocking, tracking, goal reminders, rewards, or customization features typical of DSCTs."
ios:id1224121850,dsct;habit_apps,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.95,0,0,,,,,No evidence that users can customize what counts as distraction or what is targeted by the tool.,,"The app provides mindfulness and focus audio content but does not implement blocking, tracking, goal reminders, rewards, or customization features typical of DSCTs."
ios:id1224121850,dsct;habit_apps,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.95,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,"The app provides mindfulness and focus audio content but does not implement blocking, tracking, goal reminders, rewards, or customization features typical of DSCTs."
ios:id1224121850,dsct;habit_apps,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,0,0.9,0,0,,,,,"The app aims to help users focus and achieve goals via mindset coaching and audio primers but does not explicitly remind users of tasks/goals, ask users to set goals, or compare behaviour against goals.",,"The app provides mindfulness and focus audio content but does not implement blocking, tracking, goal reminders, rewards, or customization features typical of DSCTs."
ios:id1224121850,dsct;habit_apps,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.95,0,0,,,,,"No evidence of effort, delay, or restriction before bypassing or disabling any active block or restriction.",,"The app provides mindfulness and focus audio content but does not implement blocking, tracking, goal reminders, rewards, or customization features typical of DSCTs."
